Language	Beta	EE	Memories	UpperBound	FutureSurp	avg16	avg17	avg18	avg19	 dropout1	emb_dim	rnn_dim	rnn_layers	lr	model	dropout2	batchSize	horizon	beta	flow_layers	flow_type	Iterations	flow_hid_dim	in_flow_layers
repeat	0.00366761557471	8.23287579507	11.588321655	16.4825579584	0.549978810887	0.530179475761	0.528724914533	0.531627113727	0.531727102401	0.0	50	32	1	0.003	REAL	0.0	32	30	0.00366761557471	1	dsf	51	512	2
repeat	0.00268427	2.58974044413	19.9579747559	16.4808485888	0.926073876313	0.480128672046	0.656048945466	0.711028663267	0.742831109222	0.0	50	128	1	0.001	REAL	0.2	32	30	0.00268427	1	ddsf	64	128	2
repeat	0.00268427	15.2297396593	16.232889641	16.5722533765	0.0837638058222	0.0860566298648	0.0844504075145	0.0820125614149	0.079890103524	0.1	50	128	1	0.001	REAL	0.0	32	30	0.00268427	1	ddsf	70	512	2
repeat	0.00268427	12.5358612133	18.8275179409	16.4815285127	0.263044486631	0.163060943384	0.2246210094	0.260304807142	0.274284997909	0.2	50	128	1	0.001	REAL	0.1	16	30	0.00268427	1	ddsf	70	512	2
repeat	4.55387120331e-06	9.45255167131	10.7831723593	16.4814096957	0.468590534958	0.464229355937	0.465238001162	0.466494343764	0.466808796728	0.1	50	128	1	0.001	REAL	0.0	32	30	4.55387120331e-06	1	dsf	50	128	2
repeat	0.00228083335349	8.94332140233	10.7756454799	16.4841901012	0.502724579926	0.500787691132	0.50619063181	0.509971763701	0.511719755569	0.1	50	32	1	0.001	REAL	0.0	128	30	0.00228083335349	1	ddsf	50	32	2
repeat	0.00353376604576	15.9352717906	18.7223204405	16.4855601004	0.0366858873176	0.0117654514054	0.0162935857054	0.0234139189556	0.0286351209992	0.2	50	128	1	0.004	REAL	0.0	64	30	0.00353376604576	1	dsf	70	512	2
repeat	0.00268427	15.0468924789	16.1901238436	16.4864747104	0.0959721487686	0.0739632522677	0.0811578757463	0.0839622523536	0.0861127238701	0.1	50	128	1	0.001	REAL	0.0	16	30	0.00268427	1	ddsf	70	128	2
repeat	0.00268427	13.8810556797	15.2703489057	16.4950102032	0.174263634899	0.13249494862	0.136801570974	0.140525413038	0.147502443196	0.0	50	128	1	0.001	REAL	0.0	32	30	0.00268427	1	ddsf	70	512	2
repeat	0.00209221567231	2.72777902712	11.2176462422	16.4805883821	0.916853957001	0.575447754967	0.591900966146	0.61447527583	0.654892160563	0.0	50	32	1	0.001	REAL	0.1	128	30	0.00209221567231	1	dsf	50	128	2
repeat	0.00258168732333	2.04470239576	24.6813261778	16.4825183841	0.962521065891	0.577987552928	0.668871071696	0.742896891393	0.800449129621	0.0	50	32	1	0.004	REAL	0.2	128	30	0.00258168732333	1	dsf	8	512	2
repeat	0.4	0.00304472392182	0.0293607206448	3.29968538677	1.09876865001	1.099010204	1.09889498898	1.09884917093	1.09882191901	0.2	50	32	1	0.003	REAL	0.0	64	30	0.4	4	ddsf	1	128	2
repeat	0.00268427	16.0978060632	18.7656051636	16.4844448166	0.0257759168938	0.00610451351689	0.0164949153509	0.0209931431959	0.0216626344694	0.1	50	128	1	0.0005	REAL	0.0	128	30	0.00268427	1	ddsf	67	512	2
repeat	0.0170379039913	6.85373844941	16.9131362583	16.4838165403	0.642005206061	0.538617273112	0.559298364247	0.574358414119	0.581126340768	0.2	50	32	1	0.001	REAL	0.2	128	30	0.0170379039913	1	dsf	13	64	2
repeat	0.00142595507833	15.6195714293	22.0377843262	16.4901052696	0.0580355893556	0.0410805781762	0.0435976205534	0.0463502707848	0.0486321522303	0.0	50	128	1	0.001	REAL	0.0	32	30	0.00142595507833	1	dsf	37	512	2
repeat	0.00268427	14.7216908891	39.5118995832	16.4857105946	0.117601313704	0.0522537546313	0.0924266850576	0.109155259028	0.114396304661	0.1	50	128	1	0.001	REAL	0.0	64	30	0.00268427	1	ddsf	11	512	2
repeat	0.00408732154558	4.88221438913	17.0887045653	16.4861158393	0.773593430013	0.473607589645	0.531282794484	0.587821812528	0.628606519279	0.0	50	64	1	0.004	REAL	0.1	64	30	0.00408732154558	1	dsf	45	128	2
repeat	0.00473629772468	7.71420277833	9.57363611304	16.4993291123	0.58567508893	0.571975879663	0.570114065816	0.571702457681	0.574206674743	0.0	50	32	1	0.0001	REAL	0.0	128	30	0.00473629772468	1	dsf	60	128	2
repeat	0.00268427	15.3705041142	16.3102101824	16.4884095827	0.074527031234	0.0609756359102	0.0646003645399	0.0647765279788	0.0662566973463	0.1	50	128	1	0.001	REAL	0.0	64	30	0.00268427	1	ddsf	70	512	2
repeat	0.00203353163807	5.63826471994	40.1773274264	16.498429173	0.724010963537	0.694031910702	0.696792622058	0.700574110488	0.704876811494	0.0	50	64	1	0.003	REAL	0.0	16	30	0.00203353163807	1	ddsf	8	128	2
repeat	0.00268427399852	15.4204909417	17.8422841021	16.4915150927	0.0714016100695	0.0306210761429	0.0422073348075	0.0480126206272	0.0534853825245	0.1	50	128	1	0.001	REAL	0.0	32	30	0.00268427399852	1	ddsf	50	512	2
repeat	0.0045486470554	8.65957575781	11.4483840196	16.4824326531	0.521523793018	0.516909038956	0.516855665944	0.516356191636	0.518225445864	0.0	50	64	1	0.0001	REAL	0.0	128	30	0.0045486470554	1	dsf	50	64	2
repeat	0.00190437159126	8.0200733905	10.3303410945	16.4830084809	0.564195672692	0.536777013994	0.540867021623	0.543195413215	0.545877647835	0.0	50	32	1	0.004	REAL	0.0	64	30	0.00190437159126	1	dsf	70	512	2
repeat	0.00263172838297	12.4110493817	22.4517553993	16.4863721674	0.271688185709	0.0587201339638	0.0798133134235	0.135051494108	0.185952735581	0.0	50	128	1	0.0001	REAL	0.1	64	30	0.00263172838297	1	ddsf	38	128	2
repeat	0.00714908519435	1.83641768216	8.16560724012	16.4798476322	0.976228663338	0.596031580873	0.672715443477	0.744604200029	0.795453057274	0.0	50	64	1	0.0005	REAL	0.2	32	30	0.00714908519435	5	ddsf	3	128	2
repeat	0.000961993022468	14.9263789738	20.1678768403	16.4843262169	0.103863149535	0.0468406107655	0.065616462814	0.0825371059983	0.0936436352046	0.1	50	64	1	0.0005	REAL	0.0	16	30	0.000961993022468	1	dsf	50	64	2
repeat	0.00180926966251	3.94403866729	6.72921416288	16.4828255335	0.835919124416	0.511581428357	0.558148344837	0.618459108986	0.66867872541	0.0	50	32	1	0.002	REAL	0.1	16	30	0.00180926966251	1	ddsf	70	64	2
repeat	0.00399989308889	1.90260983337	18.9597272688	16.479252664	0.971776188707	0.602481947543	0.693595942623	0.760978837263	0.806111791403	0.0	50	64	1	0.001	REAL	0.2	32	30	0.00399989308889	1	ddsf	15	512	2
rip	0.897497903893	-0.00589559746133	0.0132287953636	2.77688987514	0.473758453358	0.611793003276	0.610833377335	0.592790361538	0.572868107681	0.1	100	32	1	0.004	REAL	0.1	16	30	0.897497903893	1	dsf	10	128	2
rip	0.392067010262	0.755113990808	1.03929949372	5.4121967941	0.42234497881	0.431438594513	0.436121882852	0.435491214082	0.433585976039	0.0	50	32	1	0.001	REAL	0.0	64	30	0.392067010262	0	ddsf	20	512	2
rip	0.244674121056	0.781771837558	1.16597827075	5.83508693349	0.420682037972	0.426791189871	0.430706790139	0.430728234343	0.429337717273	0.2	50	32	1	0.0001	REAL	0.0	16	30	0.244674121056	0	dsf	20	64	2
rip	0.429861187784	0.699497181955	0.974904746847	4.98698804383	0.426070028902	0.439840360456	0.446433679475	0.445622640967	0.442684292533	0.1	50	32	1	0.001	REAL	0.0	16	30	0.429861187784	0	ddsf	20	64	2
rip	0.570146980108	0.579440876224	0.721822340647	4.12769622178	0.434165595892	0.455423493268	0.468073383865	0.468310096316	0.463432661166	0.1	100	32	1	0.001	REAL	0.0	16	30	0.570146980108	0	dsf	20	64	2
rip	0.541651537415	0.545193166812	0.727674375423	3.69020002323	0.444741015548	0.464784502972	0.47566204309	0.473578119076	0.468318709331	0.0	100	32	1	0.001	REAL	0.0	16	20	0.541651537415	1	dsf	20	64	2
rip	0.335229598769	0.702576840819	0.978747376445	4.98701241346	0.42585929252	0.435131526306	0.448106869953	0.444889242816	0.443008788252	0.0	100	32	1	0.001	REAL	0.0	16	30	0.335229598769	0	dsf	20	32	2
rip	0.824480317881	-0.00388464315737	0.0103223424944	2.77783404066	0.473813972339	0.611467877118	0.61101323537	0.593093842746	0.573114142503	0.2	50	32	1	0.001	REAL	0.2	64	30	0.824480317881	2	dsf	10	128	2
rip	0.584693425707	-6.53244187773e-05	0.00868436790005	1.77529663264	0.554890541735	0.610110560782	0.60931911241	0.591279876075	0.571461308534	0.0	100	32	1	0.001	REAL	0.0	16	10	0.584693425707	1	ddsf	20	128	2
rip	0.290583269253	0.791297569748	1.0822216744	6.25393812139	0.419960499666	0.422285827109	0.429144561015	0.42793772352	0.42730892354	0.0	100	32	1	0.002	REAL	0.0	64	30	0.290583269253	2	dsf	10	64	2
rip	0.411967998324	0.71924410992	1.00978946312	4.98750939272	0.424644542673	0.437165851215	0.442597321109	0.441862365863	0.439318645943	0.0	100	32	1	0.0005	REAL	0.0	32	30	0.411967998324	0	dsf	20	32	2
rip	0.814844972915	0.119316840277	0.111256855131	2.78150507159	0.465781746337	0.577330420533	0.580863527153	0.567411826964	0.550970827898	0.0	100	32	1	0.002	REAL	0.0	16	30	0.814844972915	1	ddsf	10	64	2
rip	0.602744127474	0.0105850207476	0.0191087925022	2.7829845549	0.473717881801	0.609511382734	0.609298408056	0.592179772131	0.572268377681	0.0	50	32	1	0.001	REAL	0.2	32	30	0.602744127474	2	ddsf	10	128	2
rip	0.501062475346	0.671126322142	0.912776184639	4.56247410107	0.428181631532	0.442677098167	0.450748802086	0.451488151003	0.447975387622	0.1	50	32	1	0.0005	REAL	0.0	32	30	0.501062475346	0	ddsf	20	128	2
rip	0.223080699099	0.470166155237	1.10246157364	3.73462072033	0.460403848901	0.479743177192	0.481217660293	0.472491931045	0.466719198242	0.2	50	32	1	0.0001	REAL	0.0	32	10	0.223080699099	2	dsf	20	32	2
rip	0.591806532927	0.0143777528079	0.0294321467873	2.78439114783	0.473955257452	0.606691607148	0.606498188349	0.590158785908	0.571047025882	0.0	100	32	1	0.001	REAL	0.2	16	30	0.591806532927	2	ddsf	10	64	2
rip	0.406936809852	0.693592485501	0.970567350465	4.98862696418	0.426548770231	0.43667495065	0.449866767258	0.446484134189	0.444491624211	0.0	50	32	1	0.002	REAL	0.0	64	30	0.406936809852	0	dsf	20	32	2
rip	0.484248297432	0.596870279523	0.756777914324	4.1286948096	0.439284974234	0.437638815852	0.459158656512	0.460124383345	0.457198006901	0.2	100	32	1	0.001	REAL	0.0	64	20	0.484248297432	2	dsf	20	32	2
rip	0.590131699567	0.563423731907	0.697265435387	4.13132797039	0.435532949177	0.459670419789	0.472534935052	0.472374490309	0.466640650918	0.0	50	32	1	0.0001	REAL	0.0	16	30	0.590131699567	0	dsf	20	128	2
rip	0.563350268384	0.598769023229	0.720394471582	4.56034255316	0.432742575135	0.451619545815	0.464506953973	0.465118075455	0.460777856266	0.1	50	32	1	0.001	REAL	0.0	16	30	0.563350268384	0	ddsf	20	128	2
rip	0.48801607709	0.563968245843	0.635626709644	4.14369220589	0.436752722215	0.444810812087	0.471976887189	0.472270721449	0.468385209966	0.0	100	32	1	0.001	REAL	0.1	64	30	0.48801607709	2	ddsf	10	512	2
rip	0.132443840021	0.821232330501	1.46117499081	8.82065925732	0.420097058132	0.422645502396	0.425914645294	0.424877263439	0.424492763713	0.1	100	32	1	0.0001	REAL	0.2	32	30	0.132443840021	1	ddsf	10	128	2
rip	0.629581291124	-0.0036508960461	0.0257704801352	2.78156418616	0.474769856604	0.606719392435	0.606701256625	0.59062659581	0.571279732933	0.0	50	32	1	0.004	REAL	0.2	16	30	0.629581291124	1	ddsf	10	64	2
rip	0.40192611141	0.302381032414	0.586603448386	2.29156990727	0.495135378496	0.517465241484	0.525079936051	0.515262926215	0.504994257931	0.2	100	32	1	0.001	REAL	0.0	64	10	0.40192611141	1	ddsf	20	128	2
rip	0.451490719464	0.662853935891	0.862708896742	4.56176177303	0.428687236677	0.441786734896	0.455879693386	0.452581519123	0.450172046537	0.0	100	32	1	0.004	REAL	0.0	16	30	0.451490719464	0	ddsf	20	64	2
rip	0.0528804885675	0.837004574003	1.28007122994	9.60509465666	0.417039830061	0.420824616654	0.420150087287	0.419868661114	0.419409464388	0.0	100	32	1	0.0001	REAL	0.0	16	30	0.0528804885675	2	dsf	10	64	2
rip	0.0962873845075	0.832677840405	1.32374351908	9.20350038267	0.417831113619	0.421077037636	0.422192050728	0.42172371509	0.421303149744	0.0	50	32	1	0.001	REAL	0.0	32	30	0.0962873845075	1	ddsf	10	128	2
rip	0.521639956664	0.615341408108	0.695385634975	4.55883981674	0.43168887363	0.43061868756	0.456126482113	0.459593850478	0.456415090173	0.0	100	32	1	0.002	REAL	0.0	16	30	0.521639956664	1	ddsf	20	32	2
rip	0.25745347188	0.478306426818	1.06738282805	3.72915487157	0.458074945939	0.478653094466	0.480236857529	0.469668962975	0.464520073128	0.2	50	32	1	0.001	REAL	0.0	16	10	0.25745347188	1	ddsf	20	512	2
rip	0.244862295602	0.780205384782	1.19287061821	6.69825299173	0.421271342072	0.428212273066	0.429297116526	0.427574007959	0.426333546557	0.0	100	32	1	0.004	REAL	0.0	64	20	0.244862295602	2	dsf	20	128	2
rip	0.404137508802	0.72804036276	0.988051310086	5.41707724692	0.424616785289	0.431734917336	0.439560461201	0.439201860826	0.437530119721	0.0	50	32	1	0.001	REAL	0.0	16	30	0.404137508802	1	ddsf	10	32	2
rip	0.279500132253	0.834612408033	1.10245856362	8.77104576233	0.417112229075	0.41958460498	0.421492418703	0.420207992618	0.419937479544	0.0	50	32	1	0.001	REAL	0.0	16	30	0.279500132253	1	dsf	20	512	2
rip	0.550507390826	0.49512483064	0.576568497548	4.13119214257	0.440176026722	0.461139166773	0.484176208408	0.483567871932	0.478219093834	0.0	50	32	1	0.001	REAL	0.1	32	30	0.550507390826	2	dsf	20	32	2
rip	0.450747582903	0.650136105367	0.717226003105	4.56063691805	0.429493768413	0.420352557171	0.445919574767	0.450902276298	0.449073594342	0.2	50	32	1	0.001	REAL	0.0	16	30	0.450747582903	2	dsf	10	512	2
rip	0.582794523416	0.594861306705	0.7343997763	4.12960002644	0.433222048628	0.452740291661	0.467725488653	0.465629125852	0.461686918933	0.1	100	32	1	0.001	REAL	0.0	32	30	0.582794523416	0	dsf	20	128	2
rip	0.854278892766	-0.00337407607752	0.0117413865238	2.77101692934	0.473198725113	0.609041391034	0.608550817759	0.590923208776	0.571692219343	0.0	100	32	1	0.0001	REAL	0.2	16	30	0.854278892766	2	ddsf	27	512	2
rip	0.254200337489	0.782980073474	1.16949754198	6.68798504628	0.420446701348	0.42638319589	0.428466568598	0.426009992722	0.425134489832	0.0	50	32	1	0.0001	REAL	0.0	32	20	0.254200337489	1	dsf	20	512	2
rip	0.279408944194	0.840305371395	1.116772173	9.18722497065	0.41688683976	0.419546827983	0.420297177077	0.419500961809	0.419117349588	0.2	100	32	1	0.001	REAL	0.0	16	30	0.279408944194	1	dsf	19	64	2
rip	0.35426656411	0.82830571688	1.08017992111	8.78531888828	0.417987724261	0.419376159873	0.423451738535	0.42203522967	0.421799326872	0.0	100	32	1	0.0005	REAL	0.0	64	30	0.35426656411	2	dsf	10	512	2
rip	0.508148924915	0.628325049713	0.693364698473	4.56985457303	0.431725139972	0.427660996917	0.453348435658	0.457132887702	0.454696175387	0.0	100	32	1	0.001	REAL	0.0	32	30	0.508148924915	2	ddsf	10	64	2
rip	0.416493110611	0.771443397244	0.993494656037	5.83676768125	0.421466586649	0.422989243591	0.43102311589	0.431632201857	0.430473956954	0.2	100	32	1	0.002	REAL	0.0	64	30	0.416493110611	2	ddsf	10	32	2
rip	0.384631926083	0.481088654387	0.608419656601	3.70910924689	0.44301127577	0.468003658652	0.49292437713	0.491608198648	0.485598344127	0.1	100	32	1	0.001	REAL	0.2	32	30	0.384631926083	2	dsf	10	64	2
rip	0.27710913777	0.755226191943	1.05401182373	5.41270873859	0.422437818337	0.43241986808	0.436736360846	0.435257346811	0.43340669088	0.0	50	32	1	0.001	REAL	0.0	16	30	0.27710913777	0	dsf	18	512	2
rip	0.587502547528	0.588535590042	0.663830727072	4.1330588272	0.434145309834	0.440586622463	0.464170326082	0.466531409834	0.462708499089	0.0	50	32	1	0.0001	REAL	0.0	32	30	0.587502547528	1	dsf	10	32	2
rip	0.3758503246	0.763039928806	1.11012724324	6.70901816624	0.422827141257	0.43177292171	0.433453760609	0.431225536007	0.429426706216	0.2	100	32	1	0.001	REAL	0.0	32	20	0.3758503246	2	dsf	20	64	2
rip	0.410549202814	0.00019124170545	0.00690097281562	1.77390925897	0.554579212774	0.609576233872	0.608844242993	0.59120781222	0.571425782749	0.2	100	32	1	0.0001	REAL	0.0	16	10	0.410549202814	1	ddsf	20	32	2
rip	0.494403980693	0.143317277097	0.326336093657	1.77340869483	0.526264840064	0.56223072978	0.56640388465	0.553967149913	0.539099535291	0.0	100	32	1	0.001	REAL	0.0	32	10	0.494403980693	1	ddsf	20	128	2
rip	0.252682244233	0.76007594432	1.1896216706	6.70693734094	0.422888401291	0.430004153125	0.432406752679	0.430796736866	0.429494345928	0.1	50	32	1	0.001	REAL	0.0	32	20	0.252682244233	1	dsf	20	32	2
rip	0.400586876829	0.709414458494	0.961300223226	4.98752958706	0.425456004038	0.435044198936	0.446620799169	0.443562329915	0.441749803844	0.0	50	32	1	0.004	REAL	0.0	32	30	0.400586876829	0	ddsf	20	32	2
rip	0.28700099733	0.790779565515	1.13083866677	6.25308633856	0.419910578303	0.42707400277	0.429309476271	0.428865175693	0.427532956535	0.1	50	32	1	0.0005	REAL	0.0	32	30	0.28700099733	0	dsf	20	512	2
rip	0.460037137127	0.220102786338	0.400128723603	2.28905941687	0.511063379092	0.54200820005	0.546381267659	0.53523947157	0.522490260576	0.0	100	32	1	0.001	REAL	0.0	32	10	0.460037137127	1	dsf	20	512	2
rip	0.237690083867	0.83635341645	1.12390610007	8.76827408237	0.41689203744	0.418672522263	0.421106798188	0.419805774567	0.41963502608	0.0	50	32	1	0.0005	REAL	0.0	64	30	0.237690083867	2	dsf	10	512	2
rip	0.330862241548	0.772728047077	1.08938175539	5.83347739174	0.42116099034	0.429482613453	0.432790918999	0.432383429637	0.430720479262	0.2	100	32	1	0.001	REAL	0.0	16	30	0.330862241548	0	dsf	20	128	2
rip	0.591814442789	0.601265635963	0.73999055827	4.56271698926	0.432876216133	0.449477331824	0.463968357869	0.464475790918	0.459861895972	0.2	100	32	1	0.001	REAL	0.0	32	30	0.591814442789	0	ddsf	20	64	2
rip	0.731962345937	0.00120806708639	0.0167368245186	2.77335181622	0.472873265533	0.609879916973	0.60944958468	0.591422306953	0.571647398753	0.2	100	32	1	0.0001	REAL	0.0	16	30	0.731962345937	2	dsf	10	64	2
rip	0.213034064424	0.828823832115	1.11021166912	6.68443873872	0.418250706552	0.41990358722	0.423715139664	0.422373375949	0.422050654143	0.0	50	32	1	0.0005	REAL	0.0	32	30	0.213034064424	1	dsf	10	512	2
rip	0.2606764067	0.779999774582	1.17785503121	6.69678290988	0.421238219747	0.42839831587	0.429021818503	0.427079082251	0.426100234458	0.0	100	32	1	0.004	REAL	0.0	64	20	0.2606764067	1	ddsf	20	32	2
rip	0.497029036032	0.200960632564	0.198614502953	3.24526847481	0.460751256002	0.547168544174	0.556793017204	0.548444723944	0.534938185161	0.0	50	32	1	0.001	REAL	0.2	64	30	0.497029036032	2	ddsf	10	64	2
rip	0.0654633799662	0.844527957133	1.16397157664	8.7799604913	0.417150988204	0.41846494658	0.42048070149	0.419549840072	0.419541927778	0.0	100	32	1	0.001	REAL	0.0	16	30	0.0654633799662	3	dsf	10	128	2
rip	0.00184093010769	0.854624825899	2.16143446804	8.77297858518	0.416529321467	0.418532836499	0.418407624821	0.417930684885	0.417603484321	0.0	50	32	1	0.004	REAL	0.0	16	30	0.00184093010769	2	dsf	10	128	2
rip	0.466587863626	0.64822914031	0.857879746739	4.12492265799	0.433860066868	0.440449683647	0.452338535333	0.451658991395	0.448724788994	0.1	100	32	1	0.004	REAL	0.0	32	20	0.466587863626	2	dsf	20	32	2
rip	0.577538808149	0.0937585644561	0.134419051122	2.78311773526	0.468056709293	0.579592055316	0.582605477702	0.570043517736	0.553679457816	0.0	50	32	1	0.001	REAL	0.2	64	30	0.577538808149	2	ddsf	20	64	2
rip	0.216268727958	0.799066703508	1.21348818026	6.25263669986	0.419358587281	0.425361312357	0.427843800986	0.426722248885	0.425753100002	0.0	50	32	1	0.0001	REAL	0.0	64	30	0.216268727958	0	dsf	20	512	2
rip	0.464052696794	0.709814171805	0.935528124379	4.9885713498	0.425410026447	0.437138157825	0.443780175839	0.443241547816	0.440895513206	0.2	100	32	1	0.001	REAL	0.0	16	30	0.464052696794	0	ddsf	20	64	2
rip	0.234208578865	0.759157398346	1.13863341287	5.41295293825	0.422151156815	0.427935751512	0.437047670983	0.434320646908	0.433277718067	0.0	100	32	1	0.001	REAL	0.0	32	30	0.234208578865	0	ddsf	20	32	2
rip	0.265554227398	0.772995300041	1.16443927172	6.69818819881	0.421667239887	0.428580566807	0.430530026658	0.42820334647	0.427130124974	0.0	50	32	1	0.0001	REAL	0.0	32	20	0.265554227398	1	dsf	20	512	2
rip	0.251709673352	0.767387830611	1.10489281352	5.83155234913	0.421340110698	0.432253750191	0.435030893353	0.433720785164	0.431785802175	0.2	50	32	1	0.001	REAL	0.0	16	30	0.251709673352	0	ddsf	20	128	2
rip	0.443466474865	0.673157018794	0.745676788913	4.56786289571	0.428596861704	0.41964140438	0.445031645695	0.448597524137	0.447188808954	0.0	100	32	1	0.004	REAL	0.0	16	30	0.443466474865	2	ddsf	20	128	2
rip	0.203495266739	0.809093504167	1.31322981141	5.86974454174	0.421404212518	0.425364642684	0.432301114612	0.431054374199	0.430081524825	0.0	50	32	1	0.004	REAL	0.2	64	30	0.203495266739	2	ddsf	20	32	2
rip	0.299054111521	0.809616516369	1.04920709893	6.66880931086	0.418455630332	0.419426969009	0.424700439716	0.424285864485	0.423618120696	0.0	100	32	1	0.0005	REAL	0.0	64	30	0.299054111521	2	dsf	10	128	2
rip	0.460183380397	0.314300456657	0.407472508512	3.24112126407	0.45246615409	0.509931106842	0.528683379544	0.522308529134	0.51230412501	0.2	100	32	1	0.0005	REAL	0.2	64	30	0.460183380397	1	dsf	10	128	2
rip	0.500570320988	0.684464253841	0.898580389696	4.98855796151	0.427180264809	0.439779090156	0.448826960391	0.448868444841	0.44563972954	0.2	50	32	1	0.0001	REAL	0.0	32	30	0.500570320988	0	ddsf	20	64	2
rip	0.156967561516	0.791717575566	1.3493635598	6.26498224396	0.4207754979	0.4250344294	0.431590916102	0.428890764984	0.428542034271	0.0	100	32	1	0.001	REAL	0.1	16	30	0.156967561516	1	dsf	10	64	2
rip	0.44438383005	0.694190158767	0.884922121498	4.98483888877	0.426266463397	0.435850478716	0.449209990178	0.445876466773	0.444015399672	0.0	100	32	1	0.0005	REAL	0.0	32	30	0.44438383005	0	dsf	20	512	2
rip	0.827629418421	-0.00885387921226	0.00903490216265	2.78182625338	0.474958931189	0.611035355844	0.610253047258	0.593351795757	0.57386472737	0.0	100	32	1	0.001	REAL	0.2	64	30	0.827629418421	1	dsf	10	128	2
rip	0.798135707355	-0.0137556240728	0.0205019085874	2.79522967633	0.476572131733	0.61062399443	0.610870704988	0.593741291029	0.574587743973	0.0	50	32	1	0.0005	REAL	0.2	16	30	0.798135707355	2	dsf	10	128	2
rip	0.563076784506	0.049272765	0.0753307178445	2.78796417447	0.471675792907	0.594592521638	0.596705131413	0.581358753364	0.563604367271	0.0	100	32	1	0.0001	REAL	0.2	16	30	0.563076784506	2	dsf	10	128	2
rip	0.586756187815	0.593596350262	0.718550870307	4.12887721751	0.433316520459	0.454611619992	0.466793943315	0.466521942972	0.461513108848	0.0	50	32	1	0.001	REAL	0.0	32	30	0.586756187815	0	ddsf	20	128	2
rip	0.467896024283	0.617680991752	0.820322004537	4.12634076453	0.437027164053	0.44316881949	0.457922460574	0.457080088303	0.453720037205	0.0	50	32	1	0.001	REAL	0.0	16	20	0.467896024283	1	ddsf	20	64	2
rip	0.586513220675	0.634928406574	0.697939933567	4.5655676242	0.430976309668	0.423546749201	0.450466311364	0.454880216646	0.452827046452	0.0	50	32	1	0.0001	REAL	0.0	16	30	0.586513220675	2	ddsf	10	512	2
rip	0.451368726197	0.255985387878	0.487595884084	2.28437447879	0.50293051923	0.520728516931	0.532891181429	0.523721389023	0.513335793126	0.0	100	32	1	0.0005	REAL	0.0	64	10	0.451368726197	2	dsf	20	512	2
rip	0.552597897708	0.518000528562	0.588219021713	4.13690356712	0.439131421479	0.458330498908	0.482003266937	0.481080458067	0.476258582519	0.0	100	32	1	0.001	REAL	0.1	32	30	0.552597897708	2	dsf	20	128	2
rip	0.523917977345	0.570650035468	0.791346119094	3.68663511058	0.441698479405	0.458816748843	0.46865540711	0.467751728211	0.462734276855	0.1	100	32	1	0.0001	REAL	0.0	64	20	0.523917977345	1	dsf	20	64	2
rip	0.431746025438	0.636021043275	0.874534786244	4.13122438799	0.435715727919	0.432945987939	0.452900193196	0.453291750408	0.45107704022	0.2	50	32	1	0.001	REAL	0.0	32	20	0.431746025438	2	ddsf	20	512	2
rip	0.541561059382	0.671862787868	0.768752379202	4.56741017229	0.428567109556	0.433635202797	0.450606815373	0.450417975161	0.448371101261	0.0	100	32	1	0.001	REAL	0.0	16	30	0.541561059382	1	ddsf	20	64	2
rip	0.368452229805	0.755967064065	0.946588917098	5.41767759365	0.422918489335	0.423723468905	0.435125019032	0.435157782474	0.434183168921	0.0	100	32	1	0.004	REAL	0.0	16	30	0.368452229805	1	dsf	10	64	2
rip	0.241471837489	0.731572274257	1.04098262677	5.41174466911	0.423859632883	0.431863755066	0.442591215343	0.438555855513	0.437632494409	0.0	100	32	1	0.001	REAL	0.0	16	30	0.241471837489	0	ddsf	20	64	2
rip	0.440804066437	0.499384433036	0.645440742087	4.13179756731	0.44008893368	0.460883720212	0.48249178512	0.482863630184	0.477657598164	0.2	100	32	1	0.001	REAL	0.1	16	30	0.440804066437	2	ddsf	10	32	2
rip	0.356379918933	0.757237110128	1.11009334083	6.71253706131	0.423426714451	0.430608026605	0.434362280763	0.431550481896	0.430258201669	0.2	50	32	1	0.001	REAL	0.0	16	20	0.356379918933	2	dsf	20	128	2
rip	0.328695761689	0.74767470814	1.0839579532	5.4090735213	0.422760161395	0.43285851603	0.437342085182	0.437248362276	0.435103649009	0.1	100	32	1	0.001	REAL	0.0	16	30	0.328695761689	0	ddsf	20	128	2
rip	0.531219809691	0.475937627351	0.5422418912	3.69995643248	0.442398425779	0.471329233389	0.491923461145	0.490507113251	0.484131910377	0.0	50	32	1	0.001	REAL	0.1	64	30	0.531219809691	1	ddsf	10	64	2
rip	0.588281901804	-0.00153397334566	0.00653584626488	1.77320159117	0.554808434255	0.609137097396	0.608669101051	0.591175882698	0.571592713181	0.2	50	32	1	0.001	REAL	0.0	16	10	0.588281901804	2	ddsf	20	64	2
rip	0.594539297153	0.640853708076	0.695048398268	4.56479031835	0.430538220389	0.422416920988	0.44942547942	0.454143820784	0.452027504753	0.1	50	32	1	0.001	REAL	0.0	16	30	0.594539297153	2	dsf	10	512	2
rip	0.482710652898	8.43923484069e-05	0.00696386566693	1.77342133933	0.554337338973	0.609779660473	0.609240475606	0.591255261552	0.57150959584	0.1	50	32	1	0.002	REAL	0.0	32	10	0.482710652898	2	dsf	20	128	2
