Language	Beta	Horizon	CodeNumber	Dirichlet	Memory	Surprisal
rrxor	0.252227987275	1	100	0.001	1.02189410711e-07	0.94588381052
rrxor	0.722367559585	3	100	0.001	-1.43134282204e-09	0.938732922077
English	0.224415598063	3	20	0.001	1.97088479996	1.94282829762
English	0.0750934108156	2	100	0.001	3.00158929825	1.91661643982
English	0.15679596469	1	20	0.01	1.74872434139	2.08767151833
English	0.207518057431	3	100	1e-06	2.39835095406	1.95588576794
English	0.172157280935	1	100	1e-05	1.64999103546	2.10312891006
English	0.316846089665	2	20	1e-05	0.957866728306	2.08500242233
rip	0.444924012348	5	100	1.0	0.502092301846	0.498457729816
even	0.88153917902	5	100	0.0001	2.30385506228e-08	0.567817568779
rrxor	0.817981908498	6	100	0.0001	0.000811245350633	0.906482160091
rip	0.0847426241628	1	100	0.01	3.99065982037e-07	0.611892998219
English	0.2339643923	2	100	0.01	1.64286887646	1.99319529533
even	0.163420331675	1	100	1e-06	3.08970129481e-08	0.63599640131
rrxor	0.611305414339	6	100	1e-06	0.00157242885325	0.910273551941
BackwardsEnglish	0.226607128668	2	100	0.01	1.70577454567	1.97764241695
even	0.438988516649	3	100	0.001	0.000297199789202	0.597032606602
English	0.000949157137105	3	100	1e-06	4.32839632034	2.07319378853
rrxor	0.966592816362	2	100	0.001	8.29121376e-08	0.949129283428
forget2_0_5b	0.851452938165	7	100	1e-05	0.000316657591611	0.582032203674
forget2_0_5b	0.805774584991	1	100	1e-05	3.81959779361e-08	0.693306267262
even	0.767431049405	7	100	1e-06	0.302316606045	0.509724378586
rrxor	0.262200133024	5	100	0.0001	0.33754503727	0.896763145924
rip	0.728968990388	1	100	1.0	1.91353031198e-08	0.610929071903
BackwardsEnglish	0.369925247365	1	100	1e-06	0.217507138848	2.45106577873
even	0.834527608026	2	100	1.0	2.7607665487e-08	0.620869457722
English	0.204855018038	2	1000	0.0001	1.87494909763	1.97258770466
English	0.00687986382948	3	100	1e-06	4.29202699661	2.07131958008
EnglishRANDOM_BY_TYPE	0.0970981132529	2	100	1e-05	2.51464748383	2.05693221092
even	0.901266353432	3	100	0.001	3.98171238203e-08	0.598597228527
English	0.27019406149	2	100	0.0001	1.34223246574	2.02983927727
English	0.315917110692	2	100	1e-05	0.978261709213	2.08178544044
English	0.308553194799	3	100	0.001	1.47575736046	1.97172629833
rrxor	0.321346946336	7	100	0.01	0.9495459795	0.846007823944
forget2_0_5b	0.655050855723	2	100	0.001	1.48336702921e-08	0.626630961895
rip	0.70222835641	4	100	0.0001	0.000444863049779	0.572692036629
English	0.0977536172084	2	100	1e-06	2.777146101	1.9199641943
English	0.397737004196	2	20	1e-05	0.495173275471	2.16692209244
English	0.162684885259	2	20	0.01	2.09956169128	1.951197505
English	0.00922219031852	1	100	0.001	2.56121897697	1.99404108524
English	0.00010528053461	2	100	0.01	4.02043581009	1.92705965042
even	0.452293028372	5	100	0.001	0.450638115406	0.513758897781
even	0.94066133491	5	100	1e-05	3.52607969489e-08	0.565716147423
even	0.688922154755	4	100	1e-06	0.000447450875072	0.580895543098
English	0.125804543214	3	100	0.001	3.37002706528	1.99097633362
rip	0.620176468474	2	100	1.0	8.83107773575e-08	0.608089745045
rrxor	0.274197984365	7	100	1.0	1.20344769955	0.826995015144
English	0.269276101694	1	100	0.0001	0.848553478718	2.27705264091
English	0.0376388071277	1	100	0.0001	2.55971860886	1.99411213398
rrxor	0.0454881836116	6	100	1e-05	2.99758243561	0.824117183685
rip	0.865083034181	7	100	0.001	1.05866826416e-08	0.527420163155
BackwardsEnglish	0.0890772219774	1	100	0.0001	2.26099920273	2.01235675812
even	0.914498691482	4	100	0.0001	1.87645365912e-08	0.582094550133
English	0.00538640760773	3	100	1e-06	4.27564764023	2.06675028801
BackwardsEnglish	0.294871647788	2	100	1e-06	1.31259131432	2.02722716331
rrxor	0.0988480275377	1	100	1e-05	5.18126839211e-08	0.949123620987
even	0.35669953061	5	100	0.01	0.658446073532	0.496635138988
English	0.111131328701	1	100	0.001	2.30001020432	2.01392769814
English	0.263518512971	2	100	1e-06	1.40376377106	2.02193045616
even	0.773876851699	2	100	1e-06	-5.1353863384e-09	0.623360812664
English	0.0451766399057	2	100	1e-06	3.361348629	1.91627585888
rrxor	0.29221117101	3	100	0.0001	0.00106205279008	0.929226398468
forget2_0_5b	0.905839412978	5	100	1e-06	6.30302906757e-07	0.589733064175
rrxor	0.876460718594	6	100	1e-05	5.24594945261e-08	0.909647226334
even	0.0801074525264	15	100	0.0001	2.00299525261	0.522950410843
rrxor	0.341515238087	1	100	1e-06	5.62248345659e-08	0.952160179615
rrxor	0.900911997544	7	100	1e-06	3.79714357734e-08	0.893196105957
rrxor	0.991182405607	5	100	0.0001	-3.31427578715e-08	0.917220592499
English	0.0678858145813	2	100	1e-06	3.11511254311	1.91472280025
rip	0.068731561848	1	100	1e-05	6.41351363129e-08	0.609347760677
BackwardsEnglish	0.0544341320879	1	100	1e-05	2.50676727295	1.99617564678
EnglishRANDOM_BY_TYPE	0.247261142328	2	100	1e-06	0.772100031376	2.19476890564
English	0.00978366674386	1	100	1e-06	2.56103134155	1.99403309822
rip	0.461771816188	15	100	1.0	0.965203106403	0.42185562849
English	0.333518563316	3	20	1e-05	1.23639440536	1.99399363995
BackwardsEnglish	0.11750312695	2	100	0.001	2.39284014702	1.9276753664
BackwardsEnglish	0.0875654601637	1	100	1e-06	2.27563142776	2.01113915443
rip	0.699754296354	5	100	1e-06	0.000537642801646	0.554816603661
even	0.0813803173246	8	100	0.01	0.836087107658	0.46612533927
even	0.102909625623	15	100	0.0001	0.814338922501	0.470683097839
English	0.270384863402	1	100	0.0001	0.840051233768	2.2793469429
English	0.179472314514	2	100	0.01	2.04150128365	1.95570957661
even	0.467679239619	8	100	0.001	0.622256219387	0.472752183676
rrxor	0.693039821778	7	100	1e-05	0.00115031679161	0.898987948895
even	0.124896617786	8	100	1.0	0.824910104275	0.467232018709
forget2_0_5b	0.281165174718	3	100	0.0001	0.000343232386513	0.60726672411
rrxor	0.0277150639942	2	100	0.0001	1.26440083981	0.899973452091
English	0.0129928049287	2	100	0.01	3.96335315704	1.9226462841
English	0.233987445029	3	100	1e-05	2.12614560127	1.9562536478
English	0.0613680720854	3	100	0.01	4.18663692474	2.04281210899
rip	0.136736390025	2	100	1e-06	0.467033714056	0.556835174561
rrxor	0.996969488928	2	100	0.0001	3.90015557628e-08	0.954026758671
even	0.595358041975	3	100	0.0001	0.000342991726939	0.597024083138
English	0.16558187011	3	100	0.0001	2.86456918716	1.96943044662
even	0.944227606621	1	100	0.001	1.05643046311e-07	0.636821091175
rip	0.85574316601	8	100	0.001	0.000523717899341	0.516051769257
even	0.666385350669	4	100	1e-06	0.000447327067377	0.580935239792
even	0.568862413809	7	100	0.0001	0.52916353941	0.487478733063
English	0.0239475164298	3	100	0.01	4.30576896667	2.05626416206
rrxor	0.836511823697	6	100	0.0001	7.90197987044e-08	0.910105288029
English	0.254799417479	3	100	1e-05	1.92218887806	1.96070289612
English	0.376318023577	3	100	1e-06	0.869196414948	2.0320289135
even	0.416791501216	7	100	1e-05	0.704417109489	0.475966066122
rip	0.556360207553	7	100	0.0001	0.574565470219	0.466769725084
English	0.00203339604107	2	1000	1e-06	4.53482818604	1.96438193321
English	0.287200549273	2	100	1e-05	1.1806358099	2.05176067352
rrxor	0.172588594449	7	100	0.0001	2.10330605507	0.810304760933
rip	0.485497192828	4	100	0.0001	0.0801092237234	0.562911808491
rrxor	0.274395360037	4	100	1e-05	0.00137259857729	0.923109829426
English	0.00952049036313	2	100	1e-06	3.99806666374	1.92479240894
even	0.304997470192	1	100	0.01	-8.51278691982e-09	0.638022661209
rrxor	0.897338050663	6	100	0.01	5.29269392757e-08	0.906485855579
English	0.335233737624	1	10000	0.01	0.357977539301	2.42442131042
English	0.327588117178	2	100	0.001	0.893416762352	2.0950922966
English	0.00130983502571	2	100	0.01	3.93159770966	1.92709875107
forget2_0_5b	0.169055603115	6	100	1.0	0.481337457895	0.56964725256
rip	0.066852349557	7	100	0.01	1.31648695469	0.427011430264
rip	0.433042706257	5	100	0.001	0.56435918808	0.493434906006
forget2_0_5b	0.221640717491	6	100	1e-05	0.194879919291	0.576740324497
even	0.561736740569	5	100	1.0	0.315544366837	0.526002585888
forget2_0_5b	0.133712467396	7	100	0.001	0.599865555763	0.563603878021
English	0.129508314309	2	100	0.001	2.43065190315	1.93170380592
rip	0.939560739195	8	100	1e-06	1.18012724215e-06	0.515965223312
even	0.670809629938	15	100	1e-06	0.632652401924	0.465448498726
rrxor	0.311411979391	7	100	1.0	1.00421273708	0.842527925968
even	0.383767388659	1	100	0.0001	4.46563497292e-09	0.637128412724
rip	0.396680604879	4	100	0.001	0.508584558964	0.516126453876
even	0.782774186498	4	100	0.01	6.17108142364e-08	0.582923352718
English	0.23781665376	2	100	1e-06	1.61773812771	1.9964414835
English	0.00738513183079	2	100	1e-05	3.9132270813	1.92387700081
English	0.232483918444	3	20	0.001	1.91920936108	1.94647681713
rrxor	0.524926951165	3	100	0.001	0.00105386879295	0.936204373837
even	0.433745440292	2	100	1.0	4.3057017507e-08	0.622499227524
forget2_0_5b	0.809044291367	1	100	0.001	1.28100140273e-07	0.693261861801
English	0.239949290554	1	1000	1e-05	1.068749547	2.22128725052
rip	0.189820956337	15	100	0.01	1.09834182262	0.418643504381
English	0.238013170048	3	100	0.001	2.09659719467	1.95290279388
even	0.47836778812	8	100	0.01	0.6213773489	0.473148941994
rrxor	0.909339396439	7	100	1e-05	6.16423534439e-09	0.896213650703
even	0.22082723624	15	100	1e-05	0.664952993393	0.465820938349
even	0.270377781097	8	100	0.001	0.726903855801	0.469737231731
rrxor	0.306081425941	4	100	1e-06	0.00137333350722	0.928236067295
rip	0.462278050125	6	100	0.001	0.665391266346	0.472300410271
rrxor	0.544157425659	1	100	0.001	7.36680192404e-08	0.95224583149
rrxor	0.717847886566	2	100	0.001	4.09584473005e-08	0.947329342365
English	0.283435283833	1	100	0.001	0.739390254021	2.30712127686
English	0.115069420191	3	100	0.01	3.42766261101	1.99725711346
rip	0.0833118930226	7	100	1e-05	1.31340301037	0.426930487156
even	0.406571653988	3	100	1e-06	0.000326107227011	0.595521867275
rip	0.753773683336	1	100	1e-06	1.9174535737e-08	0.610525608063
even	0.515127584878	5	100	0.01	0.385880202055	0.519423782825
English	0.255061486494	1	100	1e-06	0.951450645924	2.25011920929
BackwardsEnglish	0.0775988457621	3	100	0.001	3.97750353813	2.03429436684
even	0.152033414689	2	100	1.0	0.42120167613	0.568987488747
even	0.0645215722067	15	100	0.0001	3.98193573952	0.613460242748
rip	0.784379036366	15	100	0.0001	0.665171027184	0.431315362453
BackwardsEnglish	0.222463083314	2	100	0.001	1.7384660244	1.97469210625
rip	0.461178598903	5	100	0.01	0.471122920513	0.501559078693
even	0.81963991156	1	100	1e-05	8.89517650648e-08	0.636881828308
English	0.126584919465	2	100	0.01	2.44224047661	1.9305973053
rip	0.0878097247691	5	100	0.01	1.37527346611	0.443744003773
English	0.347001876164	2	100	0.001	0.778271853924	2.1143655777
English	0.0605351431037	2	100	1e-06	3.13108873367	1.91613638401
rip	0.333505728294	5	100	1.0	0.970544934273	0.459908664227
English	0.306712278641	2	100	0.01	1.04214143753	2.07184934616
English	0.317305219125	2	100	0.01	0.968519568443	2.08314728737
English	0.959693291203	2	100	0.0001	2.3429894469e-08	2.2786655426
English	0.073935689492	1	100	1e-06	2.47897028923	1.99922883511
English	0.146881847145	2	100	1e-05	2.30278873444	1.93904185295
rip	0.875431618258	15	100	0.0001	0.645662009716	0.431685596704
rrxor	0.611185762151	1	100	0.001	4.57166819956e-08	0.945117950439
EnglishRANDOM_BY_TYPE	0.0184950507947	1	100	0.0001	2.48855018616	2.16202449799
English	0.230558315732	2	100	0.01	1.66817951202	1.99045360088
even	0.95716706462	7	100	1e-05	4.35626432704e-08	0.545011281967
rrxor	0.62517291382	4	100	1.0	1.20853220764e-08	0.926157951355
rip	0.449181962949	2	100	1.0	3.77721356415e-08	0.61228209734
English	0.0787746049829	2	100	0.0001	2.99906396866	1.91516256332
rip	0.894603063886	3	100	0.0001	5.0296744547e-08	0.592054069042
rip	0.0400989110493	4	100	0.01	1.35840439796	0.460915237665
rrxor	0.733220619854	6	100	1e-06	0.000847190327477	0.903703987598
English	0.0373238828818	3	100	1e-05	4.19736337662	2.05749416351
forget2_0_5b	0.522671189452	3	100	0.0001	0.000340417027473	0.606508255005
English	0.0962404717063	2	100	1e-05	2.78088021278	1.9196600914
rrxor	0.546740059413	3	100	1e-05	0.0010541715892	0.938799798489
forget2_0_5b	0.639659008537	8	100	0.0001	0.000812959915493	0.578221142292
rip	0.759304575317	3	100	0.01	2.10345127982e-08	0.59041839838
rrxor	0.000877966172318	1	100	0.01	0.000382957718102	0.950349390507
rrxor	0.562074447271	5	100	1e-05	0.00167999707628	0.917594730854
forget2_0_5b	0.191420744496	7	100	0.001	0.380531936884	0.568924546242
EnglishRANDOM_BY_TYPE	0.142423232847	1	100	0.01	1.44468796253	2.17983174324
rip	0.518479640529	2	100	0.001	1.27013208839e-08	0.611324667931
English	0.0678473460643	2	100	1e-06	3.07054853439	1.91622698307
English	0.658921066231	2	100	1e-06	6.86310329456e-07	2.27871370316
rrxor	0.507837517117	1	100	0.001	7.1497666454e-08	0.949704229832
English	0.00382747501265	2	1000	0.01	4.54636716843	1.96443104744
rrxor	0.834117388543	4	100	1.0	3.41838344298e-08	0.923085093498
rip	0.778612560316	6	100	1e-06	0.000629328540526	0.539641737938
English	0.203198058856	3	100	0.0001	2.3993074894	1.95459878445
rip	0.99170537335	2	100	0.01	3.72116701897e-08	0.609586179256
English	0.296474997297	1	20	1e-06	0.63978010416	2.33586907387
English	0.0564319964901	1	1000	1e-05	2.55306220055	1.99439537525
even	0.36658785516	5	100	1e-05	0.636465847492	0.498825639486
rrxor	0.486473091814	6	100	1e-06	0.00199225870892	0.905163824558
forget2_0_5b	0.317560476909	7	100	1e-06	0.000742439180613	0.581338226795
forget2_0_5b	0.313229158204	8	100	0.001	0.000821965455543	0.583375513554
English	0.182996245612	1	100	1e-06	1.53903770447	2.12271046638
English	0.297351348976	1	100	1e-05	0.632170021534	2.33808875084
English	0.328237545935	1	100	1e-05	0.405144840479	2.40880942345
rip	0.765868758389	2	100	0.001	9.1371257227e-09	0.610764205456
forget2_0_5b	0.821748076559	8	100	0.001	0.000377795513486	0.576856076717
English	0.00451659076742	2	100	1e-06	3.91128993034	1.92403125763
forget2_0_5b	0.183085474164	2	100	1e-05	0.42555141449	0.580734610558
even	0.577457926601	8	100	0.001	0.603395044804	0.473605364561
English	0.245859635731	2	100	0.01	1.55899119377	2.00304031372
rrxor	0.217599198554	1	100	1.0	-3.75190589708e-09	0.954618811607
rrxor	0.956272849715	4	100	1.0	7.41335259846e-09	0.923392951488
forget2_0_5b	0.928745726477	8	100	0.01	4.46616823524e-08	0.581203401089
English	0.370726281555	1	100	0.0001	0.0952065810561	2.52393364906
rip	0.409175124345	3	100	0.0001	0.000342277111486	0.592202723026
English	0.00302662891584	2	100	0.001	3.90400362015	1.92475450039
BackwardsEnglish	0.113508978857	2	100	0.01	2.43660736084	1.9259595871
rip	0.493652876579	15	100	0.001	0.975059568882	0.420696824789
rip	0.554209178068	1	100	0.0001	3.03059888296e-09	0.610921859741
English	0.336799547099	1	100	0.001	0.340355366468	2.43000078201
English	0.151345805417	1	100	0.01	1.92122197151	2.06109404564
English	0.303091808362	1	100	0.01	0.589736282825	2.35076785088
English	0.169444582953	1	100	1e-05	1.67683315277	2.09864735603
English	0.131717534752	2	20	1e-06	2.23268723488	1.94327545166
BackwardsEnglish	0.382694377619	1	100	0.0001	0.21352930367	2.45253753662
English	0.393870602219	2	100	0.0001	0.51559317112	2.1628074646
even	0.0976437684429	15	100	1e-06	0.940554738045	0.477854162455
BackwardsEnglish	0.343862650707	2	100	1e-05	0.879071056843	2.09452700615
even	0.160863364799	1	100	0.0001	3.61593990306e-08	0.636683344841
rip	0.407005808243	3	100	1.0	4.28772253258e-08	0.592130243778
English	0.00436565456383	1	1000	0.01	2.56200170517	1.99404287338
even	0.558835310529	5	100	1e-06	0.319470733404	0.526605248451
forget2_0_5b	0.542248270158	8	100	0.0001	0.000800341193099	0.578729212284
English	0.372851898536	2	100	0.0001	0.627447247505	2.14125370979
even	0.320859066068	4	100	1.0	0.535014867783	0.513394713402
English	0.0358279825426	2	1000	1e-06	4.02559614182	1.94516634941
even	0.718622274365	5	100	0.001	0.000395909824874	0.566267251968
rip	0.974639830088	4	100	0.01	3.8712393291e-08	0.57130086422
rrxor	0.977550811235	1	100	1e-06	3.15936361517e-08	0.94627559185
English	0.385703690815	3	100	0.001	0.819450080395	2.03365826607
rip	0.456010076353	2	100	0.0001	0.000100946926977	0.608780801296
rip	0.774166799576	3	100	0.001	-3.22739457381e-09	0.594738662243
rrxor	0.85812270477	5	100	0.01	-1.0703563369e-08	0.917667090893
English	0.246922234235	1	1000	1e-05	1.02078914642	2.23292779922
rip	0.0746131028139	5	100	1e-06	1.3752887249	0.443835407495
rrxor	0.254257954069	3	100	0.01	0.00105622049887	0.932836771011
English	0.274560146849	2	100	1e-06	1.3044308424	2.03477954865
forget2_0_5b	0.106373628431	2	100	0.001	0.653653085232	0.56485915184
forget2_0_5b	0.793056940288	1	100	1e-05	5.76947911668e-08	0.693266153336
rip	0.94324253171	2	100	0.001	3.77900768456e-08	0.61035835743
rrxor	0.707711895234	5	100	0.0001	0.00167659926228	0.918074607849
even	0.331010325872	3	100	0.0001	0.258493900299	0.56577026844
rrxor	0.339466608742	3	100	0.0001	0.0010561022209	0.93380266428
English	0.0056093733512	2	100	0.001	3.95161509514	1.92274951935
English	0.294352708644	2	1000	0.001	1.13553702831	2.05905175209
rip	0.205674825602	2	100	0.001	0.335045367479	0.568602144718
forget2_0_5b	0.633341850792	8	100	0.0001	0.000809273740742	0.577573597431
English	0.28763156218	1	100	0.001	0.706275999546	2.31653809547
rrxor	0.599457124716	3	100	1e-05	0.00105573481414	0.94010925293
rrxor	0.685842725166	3	100	0.0001	1.83794739428e-08	0.935267686844
forget2_0_5b	0.366468755371	1	100	1.0	6.5238801028e-08	0.693322241306
rip	0.308945838369	6	100	0.01	1.10961425304	0.442668676376
even	0.810788256637	1	100	0.001	9.54282199928e-08	0.636223018169
English	0.0555904409812	2	100	0.0001	3.21589136124	1.91564083099
forget2_0_5b	0.379183522924	5	100	0.001	0.000544480921235	0.588352918625
English	0.331531981957	3	100	0.01	1.28398025036	1.98561656475
English	0.0184481613652	1	100	1e-06	2.5604262352	1.99409544468
English	0.317209283658	2	100	0.01	0.969090402126	2.08321142197
rip	0.962622515653	2	100	1e-06	6.00250416483e-07	0.609652876854
forget2_0_5b	0.49222318996	2	100	0.001	0.000106780782517	0.62719476223
English	0.277668523204	1	100	0.01	0.784084141254	2.29464101791
rrxor	0.243031874808	4	100	0.001	0.00137581699528	0.920462369919
rip	0.429801984889	8	100	1.0	1.03113496304	0.432463914156
English	0.388076317004	1	100	1e-06	0.00645203469321	2.56077528
even	0.433222050122	15	100	1.0	0.660529732704	0.466841250658
English	0.245646808977	2	100	0.0001	1.56060361862	2.00279545784
English	0.122315912219	3	100	1e-06	3.36920809746	1.99903070927
English	0.631760888306	1	100	1e-05	2.89819404031e-08	2.56350708008
forget2_0_5b	0.438729121952	5	100	1e-06	0.000547645322513	0.587434351444
rip	0.808688488315	15	100	0.0001	0.662961363792	0.431196570396
rrxor	0.661567818213	1	100	1.0	1.48044971837e-08	0.95078265667
English	0.36585079982	2	100	1e-05	0.667545199394	2.13389253616
English	0.00309127269089	2	1000	0.0001	4.54436922073	1.96199607849
English	0.00677557209859	1	1000	0.01	2.56197214127	1.99405288696
even	0.0620387286365	2	100	0.01	0.912371635437	0.544460594654
forget2_0_5b	0.1167506549	7	100	0.0001	0.637220859528	0.565035760403
rip	0.0897716470595	4	100	1.0	1.35980808735	0.461054980755
forget2_0_5b	0.0169123297467	8	100	0.0001	0.71322196722	0.564749240875
BackwardsEnglish	0.102978204162	1	100	0.0001	2.15582895279	2.02200198174
