Language	Beta	EE	Memories	UpperBound	FutureSurp	avg16	avg17	avg18	avg19	 dropout1	emb_dim	rnn_dim	rnn_layers	lr	model	dropout2	batchSize	horizon	beta	flow_layers	flow_type	Iterations	flow_hid_dim	in_flow_layers
rip	0.533490728716	0.622423676281	0.696795874536	4.56237414219	0.431436498819	0.427646810399	0.452912897363	0.45676680955	0.45446799012	0.0	100	32	1	0.0005	REAL	0.0	16	30	0.533490728716	1	dsf	10	128	2
rrxor	0.642438318002	0.00105233891321	0.00455661637639	20.8306520682	0.946772171251	0.946911683225	0.946923676197	0.946903382411	0.946890402605	0.2	100	32	1	0.002	REAL	0.1	32	30	0.642438318002	1	dsf	10	128	2
rrxor	0.639276048533	-0.333467619643	0.0164987169581	4.55087545136	0.863681177551	0.943978056103	0.944036170194	0.929991253119	0.919956872286	0.0	50	32	1	0.004	REAL	0.0	16	30	0.639276048533	1	ddsf	10	32	2
rrxor	0.554384288286	0.793136105703	1.16874591861	9.46582713902	0.783719994672	0.835988086213	0.828833577978	0.828496735351	0.822840357123	0.0	100	32	1	0.001	REAL	0.0	32	30	0.554384288286	1	ddsf	20	32	2
Japanese	0.0885528148057	0.802831064622	2.55221873268	7.96618356179	1.41184622239	1.48950777677	1.46914386772	1.45371556403	1.4436542526	0.0	50	64	1	0.001	REAL	0.0	64	30	0.0885528148057	3	ddsf	16	512	2
rrxor	0.428206861396	0.33183211871	0.916501829124	7.05772183311	0.815271758023	0.878947667975	0.873463869319	0.868695693449	0.861887872372	0.0	50	32	1	0.0005	REAL	0.0	16	30	0.428206861396	1	dsf	20	64	2
rrxor	0.674567235229	-0.287798869672	0.00781328342427	4.61758869729	0.888939793749	0.951968454121	0.952050084786	0.939319499209	0.92984430964	0.1	100	32	1	0.004	REAL	0.2	64	30	0.674567235229	2	ddsf	10	64	2
rip	0.573546980867	0.422299607174	0.497890621729	3.69281676096	0.445291651695	0.481211321866	0.500925602038	0.498899505273	0.491608500105	0.0	100	32	1	0.001	REAL	0.1	32	30	0.573546980867	2	ddsf	10	32	2
rrxor	0.609128792152	0.0974029920069	0.169494237006	6.27475687332	0.834108154181	0.923626495077	0.922081364949	0.913697134132	0.905293821319	0.0	100	32	1	0.001	REAL	0.0	64	30	0.609128792152	0	ddsf	10	512	2
PTB	0.0976575169595	1.73839288762	10.2780916707	26.1565919699	4.75546698972	5.09908335755	5.04620713136	4.96206058579	4.92872726738	0.0	50	512	1	0.0001	REAL	0.0	32	30	0.0976575169595	6	dsf	45	512	2
English	0.28	0.333086453751	1.16388372103	6.46024483237	1.87460811427	2.29296617247	2.12695976228	2.04733094815	1.99964850563	0.0	100	256	1	0.001	REAL	0.1	32	30	0.28	4	dsf	14	512	2
English	0.0425657117553	0.91262867596	4.77941037814	12.0280163645	1.84294763622	1.91180907886	1.89218208688	1.87898335176	1.86978376629	0.0	300	64	1	0.0001	REAL	0.1	64	30	0.0425657117553	10	dsf	16	512	2
rip	0.20674344413	0.80877648979	1.23267972641	6.2585263928	0.419096069669	0.422202584145	0.427881973351	0.425844129841	0.425405966888	0.0	100	32	1	0.001	REAL	0.1	64	30	0.20674344413	2	dsf	10	128	2
forget2_0_5b	0.650022929855	0.000713431798685	0.0137437761746	0.693172028574	0.568190849426	0.693257781635	0.626252440781	0.603923785166	0.592760091317	0.2	50	32	1	0.001	REAL	0.0	16	30	0.650022929855	0	dsf	10	64	2
rrxor	0.487594754193	0.0600174767623	0.219353335669	6.25316980694	0.836531675944	0.927319552988	0.91913927851	0.910434882924	0.90195983999	0.0	100	32	1	0.002	REAL	0.0	16	30	0.487594754193	1	ddsf	10	64	2
forget2_0_5b	0.454723814176	0.000616366536179	0.0107280150266	0.693234850165	0.568179700047	0.693345740009	0.626379691379	0.604004708049	0.592814109891	0.2	100	32	1	0.004	REAL	0.0	32	30	0.454723814176	2	ddsf	10	512	2
rrxor	0.565822283318	-0.00390668265511	0.20508178855	6.2804482186	0.846704905126	0.932334102249	0.929103913647	0.918324327933	0.909224029676	0.1	100	32	1	0.004	REAL	0.0	16	30	0.565822283318	2	ddsf	10	32	2
even	0.517757779592	0.501725854682	0.597617384681	5.22758880054	0.469800509511	0.501254565945	0.494229266063	0.490065982245	0.485791021163	0.0	100	32	1	0.001	REAL	0.0	16	30	0.517757779592	1	ddsf	10	32	2
rip	0.386828036697	0.732838515229	0.948593806709	5.41636859701	0.424154547863	0.425077748708	0.439078402384	0.438814144391	0.437459155557	0.0	50	32	1	0.0001	REAL	0.0	32	30	0.386828036697	2	dsf	10	32	2
rrxor	0.587161966429	0.0814850221785	0.0960242651976	6.28095902491	0.841133333922	0.934469710695	0.933608531455	0.922535307181	0.91299854642	0.2	50	32	1	0.0001	REAL	0.0	32	30	0.587161966429	1	dsf	20	512	2
rrxor	0.343849163923	0.000498481410358	0.014866392009	0	0.94707839689	0.947052070898	0.947091782326	0.947095630293	0.947092809679	0.2	50	32	1	0.001	REAL	0.1	16	30	0.343849163923	1	ddsf	10	512	2
even	0.306409873686	0.623269665144	0.672500839726	9.87800928881	0.462488775667	0.464715127019	0.464326708822	0.463915298985	0.463655785902	0.2	100	32	1	0.0001	REAL	0.0	64	30	0.306409873686	2	ddsf	10	512	2
rrxor	0.30062738797	0.0013588870156	0.0082533366405	11.3558778403	0.94620103116	0.946528280678	0.946374017751	0.946318700277	0.946281251511	0.2	50	32	1	0.001	REAL	0.1	32	30	0.30062738797	1	ddsf	15	128	2
English	0.104503161021	0.785006064991	3.6735823822	10.1775285769	1.84571366425	1.98269276209	1.94011604305	1.91375619114	1.89636655125	0.0	200	256	1	0.001	REAL	0.0	32	30	0.104503161021	5	ddsf	8	512	2
even	0.551590430807	0.472860607748	0.594455157215	4.76215267294	0.472422886352	0.511095450504	0.503066756842	0.497391067727	0.492542247631	0.0	100	32	1	0.001	REAL	0.0	32	30	0.551590430807	1	ddsf	8	32	2
English	0.122679024253	0.696864849493	2.43489399719	8.34891586333	1.86980484763	2.05056970517	1.98253102556	1.94760752601	1.92618697482	0.0	300	64	1	0.001	REAL	0.2	32	30	0.122679024253	1	dsf	16	512	2
English	0.0844433658052	0.841540663116	3.88478271294	10.1588638167	1.83569370121	1.94608314431	1.91361514311	1.89285625003	1.87864048792	0.2	200	256	1	0.0005	REAL	0.1	32	30	0.0844433658052	10	ddsf	17	512	2
rrxor	0.27711026728	-0.139749917216	0.0119916862146	4.56790032457	0.86401914908	0.944665216771	0.943642880579	0.929952482114	0.920050247406	0.1	100	32	1	0.001	REAL	0.1	64	30	0.27711026728	2	ddsf	10	64	2
PTB	0.0220254135201	2.37444536753	26.8794518851	30.2050766522	4.56068714356	4.73412268614	4.75897870374	4.69851576903	4.67698250523	0.0	300	512	1	0.001	REAL	0.0	32	30	0.0220254135201	2	dsf	42	512	2
PTB	0.159526717066	1.35202924246	6.75625012138	16.3193501545	4.64845350205	5.15736746861	5.02297509225	4.90411672984	4.85163753443	0.2	100	256	1	0.0001	REAL	0.0	32	30	0.159526717066	2	dsf	108	512	2
PTB	0.0287081162145	2.13155876548	20.987292083	16.2939445122	4.57563879066	4.77536373716	4.77417645127	4.70979636472	4.68976419221	0.2	200	256	1	0.001	REAL	0.0	32	30	0.0287081162145	0	dsf	88	512	2
PTB	0.0515041279292	2.14461560959	15.9618579558	30.1232217119	4.57145373181	4.81924181682	4.80073751861	4.72764043371	4.70372179265	0.2	100	256	1	0.0002	REAL	0.0	32	30	0.0515041279292	2	ddsf	71	512	2
forget2_0_5b	0.863889776289	0.0013035838361	0.00897922356364	0.693176555801	0.570205716928	0.693234898322	0.627393204895	0.605402074971	0.594406367969	0.1	50	32	1	0.004	REAL	0.0	16	30	0.863889776289	4	dsf	10	512	2
even	0.427285988401	0.271400479093	0.349129871545	3.33757048585	0.486960153496	0.556131408959	0.547294789975	0.534574925658	0.527433476368	0.0	50	32	1	0.001	REAL	0.1	64	30	0.427285988401	2	ddsf	10	32	2
PTB	0.00252806184655	2.71973806588	57.4692904866	39.4410116057	4.57149892148	4.58176549873	4.66708725214	4.63395599547	4.63456536462	0.2	100	256	1	0.0001	REAL	0.0	32	30	0.00252806184655	2	ddsf	101	512	2
English	0.071279460182	0.781628354224	4.62343638069	14.4600053688	1.94077977498	2.05051626859	2.01516863988	1.99457178908	1.98130352525	0.0	50	256	1	0.001	RANDOM_BY_TYPE	0.0	64	30	0.071279460182	3	dsf	7	512	2
rip	0.578746795046	0.638071985392	0.690466025117	4.55973308589	0.430241104855	0.422604324524	0.449535883254	0.453464341223	0.451602285799	0.0	50	32	1	0.004	REAL	0.0	64	30	0.578746795046	2	dsf	10	512	2
rrxor	0.0426108308146	-0.00106059143515	0.0367177748933	0	0.946688132344	0.946684973521	0.946690022775	0.946679693899	0.946674335618	0.2	50	32	1	0.002	REAL	0.0	16	30	0.0426108308146	2	dsf	10	512	2
PTB	0.0116842876063	2.25907333294	27.3198293406	30.4218665909	4.63378278543	4.66974714117	4.74151786959	4.70644603135	4.70624554631	0.2	100	256	1	5e-05	REAL	0.0	32	30	0.0116842876063	2	ddsf	169	512	2
rip	0.702148573614	0.0387536814012	0.0621857550782	2.77694372715	0.470988453496	0.596745492446	0.597848382455	0.582397412336	0.56411916693	0.0	100	32	1	0.002	REAL	0.1	16	30	0.702148573614	2	ddsf	10	128	2
rrxor	0.561259765571	0.414551148628	0.704119599809	7.89445079011	0.812961453535	0.879683958591	0.871896502641	0.868793279624	0.862478918335	0.1	100	32	1	0.0001	REAL	0.0	64	30	0.561259765571	1	dsf	10	64	2
forget2_0_5b	0.15965101764	0.0719659783473	0.378329883541	0.69316108707	0.565197423724	0.620009252074	0.590698651722	0.580884741531	0.575985006622	0.0	50	32	1	0.001	REAL	0.0	64	30	0.15965101764	2	ddsf	10	512	2
PTB	0.0483029865227	1.9129883562	12.4369285757	16.3809299318	4.67461837109	4.88776272999	4.87330840604	4.80738823236	4.78702931503	0.2	100	256	1	5e-05	REAL	0.1	32	30	0.0483029865227	2	dsf	175	512	2
rrxor	0.890361988579	-0.186318716643	0.00645031440304	5.42939204265	0.860388808819	0.947641306727	0.947990344438	0.933364319556	0.922948738329	0.1	50	32	1	0.0005	REAL	0.0	64	30	0.890361988579	2	dsf	10	64	2
rip	0.575277553427	0.556083925424	0.619122340455	4.13385222994	0.436369976224	0.459873656123	0.474631992638	0.474929303351	0.469217911395	0.0	100	32	1	0.0005	REAL	0.0	16	30	0.575277553427	1	ddsf	10	32	2
rip	0.622204191319	0.450684800198	0.531492760522	3.69171132923	0.443117990999	0.4786271455	0.496390612227	0.494758244633	0.487147868546	0.0	100	32	1	0.0001	REAL	0.0	16	30	0.622204191319	2	dsf	10	64	2
English	0.32	0.26583205834	0.903840239207	6.46096808956	1.87990755642	2.3100150039	2.13845643376	2.05671499456	2.00783564639	0.0	100	128	1	0.001	REAL	0.0	32	30	0.32	3	dsf	15	512	2
rrxor	0.168960274629	0.0456659627326	0.241260282252	6.31398420328	0.854972389281	0.911893948737	0.906792157503	0.901313339872	0.89515045176	0.0	50	32	1	0.001	REAL	0.1	64	30	0.168960274629	5	ddsf	10	64	2
English	0.229542639369	0.549371360359	1.70209577799	8.32699584247	1.86481104296	2.11536273432	2.02347685253	1.97529849004	1.94552419999	0.1	200	64	1	0.001	REAL	0.0	32	30	0.229542639369	1	dsf	20	512	2
PTB	0.0445715048622	2.26937908325	17.5454566729	30.1116231466	4.56135786636	4.78892101363	4.78182597513	4.7116876958	4.68649091779	0.2	100	256	1	0.0002	REAL	0.0	32	30	0.0445715048622	2	ddsf	71	512	2
rip	0.237690083867	0.83635341645	1.12390610007	8.76827408237	0.41689203744	0.418672522263	0.421106798188	0.419805774567	0.41963502608	0.0	50	32	1	0.0005	REAL	0.0	64	30	0.237690083867	2	dsf	10	512	2
PTB	0.217441446131	0.881413215836	2.60238662133	17.6314592247	5.42787372535	5.99562629453	5.80956894946	5.67951730179	5.62676781877	0.0	50	512	1	0.001	REAL	0.0	32	30	0.217441446131	3	dsf	7	512	2
English	0.36065777324	0.171499563125	0.620716536522	6.46263790086	1.88883110591	2.38992161363	2.18398994701	2.08907791967	2.03336322784	0.0	50	128	1	0.002	REAL	0.0	32	30	0.36065777324	2	dsf	15	512	2
even	0.758854348981	0.00049681967618	0.0109744887804	2.82332110813	0.503431441913	0.633411983807	0.618746253289	0.595261250236	0.579660020169	0.0	100	32	1	0.002	REAL	0.1	32	30	0.758854348981	1	ddsf	10	32	2
forget2_0_5b	0.29914679078	-0.00375372996296	0.00844537689042	0.693330975486	0.569848410279	0.693353652446	0.627166748543	0.605097774203	0.594075168188	0.0	50	32	1	0.0001	REAL	0.1	32	30	0.29914679078	2	ddsf	10	512	2
English	0.368444125054	0.053004673635	0.276469109853	6.4590613281	1.89246260299	2.50979190891	2.24975212403	2.1329581355	2.06514173525	0.0	300	128	1	0.0001	REAL	0.1	32	30	0.368444125054	20	ddsf	18	512	2
even	0.684335699211	0.596858651643	0.636851986682	7.09915174809	0.464379731286	0.472084806978	0.471040536627	0.469718655614	0.468724745576	0.2	50	32	1	0.001	REAL	0.0	16	30	0.684335699211	2	dsf	10	512	2
rip	0.113752644199	0.836365180001	1.46824494657	8.80526169852	0.418571567302	0.422512611942	0.424694525758	0.423145148134	0.422580752246	0.0	100	32	1	0.0005	REAL	0.1	32	30	0.113752644199	1	ddsf	10	64	2
rip	0.456113761361	0.67986959689	0.759019234612	4.98572379281	0.427272716039	0.418970253253	0.443447756785	0.446113427063	0.444646047896	0.0	50	32	1	0.001	REAL	0.0	64	30	0.456113761361	2	ddsf	20	128	2
English	0.336929993644	0.0413796548645	0.0114950612386	6.47424447244	1.90667539731	2.56463058638	2.28226158181	2.15613139528	2.08418760687	0.0	50	512	1	0.001	REAL	0.2	32	30	0.336929993644	1	ddsf	14	512	2
forget2_0_5b	0.163141586796	0.0500156927166	0.323519811244	0.693125522062	0.564805189141	0.642667181216	0.60099243873	0.587074483999	0.580117296243	0.0	50	32	1	0.001	REAL	0.0	32	30	0.163141586796	1	dsf	10	128	2
rip	0.25728182389	0.841716018765	1.12620820729	9.19120491307	0.417044968895	0.419464419582	0.419909762065	0.419567656001	0.419186226981	0.1	50	32	1	0.0005	REAL	0.0	16	30	0.25728182389	1	ddsf	20	64	2
English	0.07	0.801719115886	4.31249694188	10.1949900844	1.85265637684	1.97733735603	1.93666959635	1.91183824281	1.89603738343	0.0	50	512	1	0.001	REAL	0.2	64	30	0.07	2	ddsf	9	512	2
forget2_0_5b	0.367716646507	-0.00317851642013	0.0087417208431	0.69348282435	0.569587524687	0.693277321427	0.627048819394	0.604928118197	0.5938794348	0.0	100	32	1	0.001	REAL	0.2	32	30	0.367716646507	2	ddsf	10	128	2
rrxor	0.556477981619	-0.222721376164	0.0911476630431	4.57187717812	0.858232747625	0.942348626037	0.94031534721	0.927940929225	0.918801573558	0.0	100	32	1	0.0001	REAL	0.0	32	30	0.556477981619	2	ddsf	10	512	2
rip	0.252018027382	0.828880218693	1.11598132629	8.77958893501	0.417696526302	0.419162839929	0.422782240286	0.421777832076	0.421315205446	0.0	50	32	1	0.001	REAL	0.0	64	30	0.252018027382	2	dsf	10	512	2
English	0.166227222618	0.684813683612	2.51990588919	8.32185003066	1.84934821088	2.02922070008	1.96930346812	1.93469507718	1.91259370411	0.1	300	128	1	0.0005	REAL	0.0	16	30	0.166227222618	2	dsf	19	512	2
PTB	0.0304435702612	2.04328767546	13.6921029964	37.7523069968	5.09403061361	5.36178533156	5.31878756055	5.24415720317	5.21905925634	0.0	50	512	1	0.004	REAL	0.0	64	30	0.0304435702612	0	ddsf	21	512	2
English	0.259244438201	0.267097488801	0.782628814061	6.46499536867	1.88880060847	2.34109849222	2.15632651054	2.06954147558	2.01893997347	0.0	300	128	1	0.001	REAL	0.2	64	30	0.259244438201	4	ddsf	8	512	2
English	0.009	0.979734236687	9.74053279908	15.7149456463	1.83868203404	1.86992632291	1.86220498697	1.8558726188	1.85146825363	0.0	50	64	1	0.002	REAL	0.0	32	30	0.009	6	ddsf	22	512	2
rrxor	0.613910551811	-0.234317269467	0.00546072619564	3.70544137488	0.89393582582	0.944687003185	0.945875058303	0.933161362806	0.923301479698	0.2	100	32	1	0.001	REAL	0.0	32	30	0.613910551811	1	ddsf	10	64	2
rip	0.137983726659	0.776097050017	1.57034680759	5.85443910818	0.422626823855	0.424357996744	0.431676479499	0.430560829662	0.430151762888	0.2	100	32	1	0.001	REAL	0.2	16	30	0.137983726659	1	dsf	10	64	2
English	0.00741078285119	0.784406813755	13.3034589653	12.1330668937	1.88554474954	1.91064264702	1.90351308653	1.89757688504	1.89403254617	0.0	50	512	1	0.0005	GROUND	0.0	32	30	0.00741078285119	1	dsf	6	512	2
repeat	0.0236418288574	-3.4956233476e-05	0.0167069755575	0	1.09860476817	1.09865214338	1.09862662771	1.09862083199	1.09861630278	0.2	50	32	1	0.004	REAL	0.2	32	30	0.0236418288574	1	dsf	5	128	2
PTB	0.0241659166376	2.17698153895	12.1397751962	47.0609390687	4.99506347903	5.16175776334	5.15375630938	5.09732788782	5.08384940874	0.1	100	256	1	0.0001	REAL	0.2	32	30	0.0241659166376	3	ddsf	28	512	2
English	0.12	0.808306825923	3.06346798007	10.1651979508	1.84076497293	1.96597851889	1.92858443832	1.90485236529	1.88883405606	0.2	300	128	1	0.001	REAL	0.0	32	30	0.12	4	ddsf	17	512	2
even	0.409306325927	0.619121791877	0.677883102059	9.86733927427	0.46200819981	0.465790521497	0.465181146725	0.464442053572	0.464010448534	0.0	100	32	1	0.001	REAL	0.0	32	30	0.409306325927	1	dsf	20	32	2
even	0.143240964716	0.536903877339	0.897390606003	6.21238574249	0.472508917125	0.483399609607	0.494571698449	0.487771699711	0.488087394514	0.0	100	32	1	0.001	REAL	0.2	32	30	0.143240964716	2	dsf	10	512	2
forget2_0_5b	0.315880564209	0.000613873933589	0.00963063047729	0.693175441878	0.569053158455	0.693320844373	0.626794426385	0.604599522945	0.593497432642	0.0	50	32	1	0.002	REAL	0.0	16	30	0.315880564209	1	dsf	10	64	2
PTB	0.0353141091778	2.07514794197	15.9004300057	16.302002801	4.63342749493	4.85844253931	4.83585174324	4.7640839006	4.74687529189	0.1	100	256	1	0.0001	REAL	0.2	32	30	0.0353141091778	2	ddsf	103	512	2
PTB	0.0487758502792	2.1388731801	18.9161290656	25.5438774138	4.55584425561	4.85759559055	4.82744117889	4.74325173548	4.71500380694	0.0	300	512	1	0.001	REAL	0.0	16	30	0.0487758502792	4	dsf	36	512	2
even	0.363473185482	0.0130934213347	0.042098768313	2.84146202246	0.506243808495	0.634925325139	0.620879614992	0.597215852959	0.58183846282	0.0	50	32	1	0.001	REAL	0.2	16	30	0.363473185482	2	ddsf	10	64	2
rrxor	0.193145297052	1.05620819396	2.09862123648	17.4665954509	0.777253614484	0.801667689779	0.80264350101	0.800688751995	0.797622855182	0.0	100	32	1	0.004	REAL	0.0	16	30	0.193145297052	1	ddsf	10	128	2
English	0.0168524841692	1.03111755987	8.89931137276	17.5007186919	1.82746787319	1.87010527354	1.85993173298	1.85187096723	1.84564294152	0.1	200	256	1	0.002	REAL	0.2	64	30	0.0168524841692	10	dsf	12	512	2
rrxor	0.296819156209	0.930856622367	1.63501333434	11.1303808344	0.783943466817	0.818987780036	0.816289642057	0.814341827692	0.8101585652	0.0	50	32	1	0.001	REAL	0.0	32	30	0.296819156209	0	ddsf	10	512	2
repeat2	0.00521135707133	8.10435420497	11.6915428825	10.4025422325	0.153212535169	0.150186737724	0.160225217919	0.161622340939	0.163606752615	0.2	50	32	1	0.001	REAL	0.0	64	30	0.00521135707133	4	ddsf	22	512	2
forget2_0_5b	0.32498868174	-0.00106804871994	0.00789481271702	0.69326296277	0.568608228055	0.692902302358	0.626252738496	0.604072383834	0.592988413747	0.0	50	32	1	0.001	REAL	0.1	32	30	0.32498868174	2	ddsf	10	32	2
forget2_0_5b	0.18254976986	0.00261077400662	0.207549449309	0.69560512959	0.568051170618	0.692343853526	0.625778575451	0.603577284938	0.592473990428	0.1	100	32	1	0.001	REAL	0.0	16	30	0.18254976986	2	ddsf	10	128	2
rip	0.471223090913	0.666220084743	0.730726109844	4.56570188352	0.428811073774	0.419349321248	0.445264780632	0.448984823497	0.447615271788	0.0	50	32	1	0.001	REAL	0.0	64	30	0.471223090913	2	ddsf	12	128	2
English	0.223958772687	0.384647063394	1.52847626114	6.46154421607	1.87434953823	2.27286540714	2.1134404291	2.03850940122	1.99364103063	0.0	300	512	1	0.001	REAL	0.0	16	30	0.223958772687	1	dsf	8	512	2
PTB	0.185212777581	1.34582352628	8.16909185823	16.3344786848	4.63061528097	5.25094629314	5.08273564886	4.94879555508	4.8848502557	0.1	100	512	1	0.004	REAL	0.0	16	30	0.185212777581	2	ddsf	49	512	2
even	0.1082187722	0.603306809453	0.915265061143	7.10713581406	0.464540797559	0.466261722751	0.469590801245	0.467875769659	0.468010357087	0.0	50	32	1	0.001	REAL	0.1	32	30	0.1082187722	2	dsf	10	128	2
PTB	0.0374012058446	2.33650126235	18.9542068268	29.8930253296	4.51902830302	4.73230218893	4.73220561885	4.6611449773	4.63824989828	0.2	200	256	1	0.001	REAL	0.1	16	30	0.0374012058446	2	ddsf	99	512	2
English	0.284072973451	0.219687880464	0.763127837181	6.45846477798	1.88152655366	2.38493331579	2.18135132694	2.08576227221	2.02918558486	0.2	300	128	1	0.0001	REAL	0.0	16	30	0.284072973451	3	ddsf	20	512	2
forget2_0_5	0.215011850641	0.0203641332261	0.0783487849901	1.38787854856	0.576048737357	0.685130027118	0.685343107258	0.643311499227	0.622294204346	0.0	100	32	1	0.001	REAL	0.1	32	30	0.215011850641	5	ddsf	22	512	2
repeat	0.000108506282536	16.063769058	16.3357282985	16.4869767394	0.0282138454287	0.0146147615769	0.0176552325806	0.0189413768165	0.019723470515	0.2	50	128	1	0.001	REAL	0.0	16	30	0.000108506282536	1	ddsf	70	128	2
forget2_0_5b	0.423384343525	-0.000380392581053	0.00726292151648	0.69313873467	0.56960407758	0.693408887522	0.627116512869	0.605004775133	0.593939996206	0.1	100	32	1	0.001	REAL	0.0	64	30	0.423384343525	2	dsf	10	128	2
rip	0.8620372972	0.0434650741649	0.0611452343903	2.77702693448	0.470555398857	0.598183194779	0.598939490907	0.582975414268	0.564385177428	0.0	50	32	1	0.002	REAL	0.0	32	30	0.8620372972	2	dsf	10	32	2
repeat	0.000611723914848	15.9038459892	20.5749133079	16.664926708	0.0388093136438	0.0408043832708	0.0466286469451	0.0464312366954	0.0447352535502	0.1	50	128	1	0.001	REAL	0.0	32	30	0.000611723914848	1	ddsf	50	128	2
rip	0.494855284793	0.606755206034	0.697564266097	4.56998846241	0.433148373547	0.432709487732	0.458407394269	0.461503178587	0.458627849966	0.0	50	32	1	0.001	REAL	0.0	16	30	0.494855284793	2	ddsf	10	128	2
rip	0.494861824467	0.501779766973	0.583431488077	4.13066557753	0.439863740898	0.457475254342	0.480305420906	0.480748411752	0.476222730921	0.0	50	32	1	0.004	REAL	0.1	64	30	0.494861824467	2	ddsf	10	128	2
